window,vessel_mmsi,timestamp,lat,lon,source,ship_name,episode_id,cluster_id,cluster_n_distinct_vessels,cluster_n_episodes,cluster_time_span_hours,cluster_radius_km,cluster_coherence_label
CRISIS,314109000,2026-03-20 12:00:00+00:00,26.81,56.7599983215332,traj_deviation_notable,NORTH STAR,E0014,CRISIS-noise,0,0,,,noise
CRISIS,314109000,2026-03-20 13:00:00+00:00,26.67,56.84999847412109,traj_deviation_notable,NORTH STAR,E0014,CRISIS-noise,0,0,,,noise
CRISIS,314109000,2026-03-20 15:00:00+00:00,26.32,56.93000030517578,traj_deviation_notable,NORTH STAR,E0014,CRISIS-noise,0,0,,,noise
CRISIS,314109000,2026-03-20 18:00:00+00:00,25.9,56.93000030517578,traj_deviation_notable,NORTH STAR,E0014,CRISIS-noise,0,0,,,noise
CRISIS,314109000,2026-03-20 19:00:00+00:00,25.78,56.88999938964844,traj_deviation_notable,NORTH STAR,E0014,CRISIS-noise,0,0,,,noise
CRISIS,314109000,2026-03-20 20:00:00+00:00,25.77,56.900001525878906,traj_deviation_notable,NORTH STAR,E0014,CRISIS-noise,0,0,,,noise
CRISIS,341036002,2026-03-21 11:00:00+00:00,26.07,55.93999862670898,traj_deviation_notable,PORTLAND IV,E0015,CRISIS-8,2,2,4.0,3.83,genuine_multivessel_coherence
CRISIS,341036002,2026-03-21 12:00:00+00:00,26.07,55.95000076293945,traj_deviation_notable,PORTLAND IV,E0015,CRISIS-8,2,2,4.0,3.83,genuine_multivessel_coherence
CRISIS,341036002,2026-03-23 07:00:00+00:00,26.04,56.02999877929688,traj_deviation_notable,PORTLAND IV,E0016,CRISIS-17,2,2,4.0,2.2,genuine_multivessel_coherence
CRISIS,341036002,2026-03-23 08:00:00+00:00,26.03,56.040000915527344,traj_deviation_notable,PORTLAND IV,E0016,CRISIS-17,2,2,4.0,2.2,genuine_multivessel_coherence
CRISIS,341036002,2026-03-23 10:00:00+00:00,25.98,56.060001373291016,traj_deviation_notable,PORTLAND IV,E0016,CRISIS-17,2,2,4.0,2.2,genuine_multivessel_coherence
CRISIS,341348002,2026-03-19 02:00:00+00:00,26.24,56.04999923706055,traj_deviation_notable,MEHRAN 1,E0017,CRISIS-0,4,4,8.0,5.82,loose_multivessel
CRISIS,341348002,2026-03-19 03:00:00+00:00,26.15,56.02000045776367,traj_deviation_notable,MEHRAN 1,E0017,CRISIS-0,4,4,8.0,5.82,loose_multivessel
CRISIS,341348002,2026-03-19 04:00:00+00:00,26.09,55.93999862670898,traj_deviation_notable,MEHRAN 1,E0017,CRISIS-0,4,4,8.0,5.82,loose_multivessel
CRISIS,341348002,2026-03-19 05:00:00+00:00,25.98,55.81999969482422,traj_deviation_notable,MEHRAN 1,E0017,CRISIS-0,4,4,8.0,5.82,loose_multivessel
